EID,Cites,Keyword
2-s2.0-79953713647,16,Clinical decision support systems
2-s2.0-79953713647,16,Comparative assessment
2-s2.0-79953713647,16,Diagnosis support
2-s2.0-79953713647,16,Infectious disease
2-s2.0-79953713647,16,Input datas
2-s2.0-79953713647,16,Real-world scenario
2-s2.0-79953713647,16,Reasoning process
2-s2.0-79953713647,16,Work Focus
2-s2.0-79953713647,16,Artificial intelligence
2-s2.0-79953713647,16,Bacteriology
2-s2.0-79953713647,16,Bayesian networks
2-s2.0-79953713647,16,Decision making
2-s2.0-79953713647,16,Decision support systems
2-s2.0-79953713647,16,Decision theory
2-s2.0-79953713647,16,Diagnosis
2-s2.0-79953713647,16,Inference engines
2-s2.0-79953713647,16,Case based reasoning
2-s2.0-79953678359,16,Classifier ensemble
2-s2.0-79953678359,16,Feature selection
2-s2.0-79953678359,16,Feature selection algorithm
2-s2.0-79953678359,16,Feature subset
2-s2.0-79953678359,16,Supervised classification
2-s2.0-79953678359,16,Algorithms
2-s2.0-79953678359,16,Feature extraction
2-s2.0-79959285245,16,Angular positions
2-s2.0-79959285245,16,Cross saturation
2-s2.0-79959285245,16,Digital implementation
2-s2.0-79959285245,16,Digital strategies
2-s2.0-79959285245,16,Electrical drives
2-s2.0-79959285245,16,Geometrical effect
2-s2.0-79959285245,16,Inductance variation
2-s2.0-79959285245,16,Parametric dependence
2-s2.0-79959285245,16,Predictive control
2-s2.0-79959285245,16,Saturation effects
2-s2.0-79959285245,16,Sensor less control
2-s2.0-79959285245,16,Sensorless
2-s2.0-79959285245,16,Sensorless control scheme
2-s2.0-79959285245,16,Stable operation
2-s2.0-79959285245,16,Synchronous reluctance machine
2-s2.0-79959285245,16,Torque loads
2-s2.0-79959285245,16,Zero speed
2-s2.0-79959285245,16,Direct injection
2-s2.0-79959285245,16,Phase locked loops
2-s2.0-79959285245,16,Rotors (windings)
2-s2.0-79959285245,16,Saturation magnetization
2-s2.0-79959285245,16,Synchronous machinery
2-s2.0-79959285245,16,Reluctance motors
2-s2.0-79955694856,16,Analytical solutions
2-s2.0-79955694856,16,Angular speed
2-s2.0-79955694856,16,Chaotic advection
2-s2.0-79955694856,16,Coaxial cylinders
2-s2.0-79955694856,16,Elliptical cross section
2-s2.0-79955694856,16,Finite-volume
2-s2.0-79955694856,16,Flow domains
2-s2.0-79955694856,16,Flow geometries
2-s2.0-79955694856,16,Fluid element
2-s2.0-79955694856,16,Meshless interpolation
2-s2.0-79955694856,16,Meshless local Petrov-Galerkin approaches
2-s2.0-79955694856,16,Mixed method
2-s2.0-79955694856,16,MLPG method
2-s2.0-79955694856,16,Numerical simulation
2-s2.0-79955694856,16,Passive fluid
2-s2.0-79955694856,16,Pressure field
2-s2.0-79955694856,16,Spatial derivatives
2-s2.0-79955694856,16,Steady state
2-s2.0-79955694856,16,Stokes equations
2-s2.0-79955694856,16,Stokes flows
2-s2.0-79955694856,16,Stokesian flows
2-s2.0-79955694856,16,Strain tensor
2-s2.0-79955694856,16,Velocity field
2-s2.0-79955694856,16,Velocity vectors
2-s2.0-79955694856,16,Vortex mixing
2-s2.0-79955694856,16,Advection
2-s2.0-79955694856,16,Cylinders (shapes)
2-s2.0-79955694856,16,Equations of state
2-s2.0-79955694856,16,Finite volume method
2-s2.0-79955694856,16,Galerkin methods
2-s2.0-79955694856,16,Tensors
2-s2.0-79955694856,16,Velocity
2-s2.0-79952607248,16,Bubble functions
2-s2.0-79952607248,16,Coupled problems
2-s2.0-79952607248,16,Darcy
2-s2.0-79952607248,16,Finite Element
2-s2.0-79952607248,16,Fluid flow
2-s2.0-79952607248,16,Fluid velocities
2-s2.0-79952607248,16,Fully-mixed
2-s2.0-79952607248,16,Helmholtz decomposition
2-s2.0-79952607248,16,Inf-sup conditions
2-s2.0-79952607248,16,Interpolants
2-s2.0-79952607248,16,Local approximation
2-s2.0-79952607248,16,Localization technique
2-s2.0-79952607248,16,Mass conservation
2-s2.0-79952607248,16,Mixed finite element methods
2-s2.0-79952607248,16,Mixed formulations
2-s2.0-79952607248,16,Normal forces
2-s2.0-79952607248,16,Numerical results
2-s2.0-79952607248,16,Piecewise constant
2-s2.0-79952607248,16,Piecewise linear
2-s2.0-79952607248,16,Porous Media
2-s2.0-79952607248,16,Porous medium
2-s2.0-79952607248,16,Porous-media flow
2-s2.0-79952607248,16,Posteriori error analysis
2-s2.0-79952607248,16,Posteriori error estimator
2-s2.0-79952607248,16,Raviart-Thomas
2-s2.0-79952607248,16,Stokes
2-s2.0-79952607248,16,Stokes and Darcy equations
2-s2.0-79952607248,16,Transmission conditions
2-s2.0-79952607248,16,Adaptive algorithms
2-s2.0-79952607248,16,Estimation
2-s2.0-79952607248,16,Finite element method
2-s2.0-79952607248,16,Flow of fluids
2-s2.0-79952607248,16,Fluids
2-s2.0-79952607248,16,Mathematical operators
2-s2.0-79952607248,16,Piecewise linear techniques
2-s2.0-79952607248,16,Porous materials
2-s2.0-79952607248,16,Quality assurance
2-s2.0-79952607248,16,Reliability analysis
2-s2.0-79952607248,16,Velocity
2-s2.0-79952607248,16,Error analysis
2-s2.0-79951576621,16,Bio-heat
2-s2.0-79951576621,16,Bio-heat equations
2-s2.0-79951576621,16,Bio-heat transfer
2-s2.0-79951576621,16,Clinical data
2-s2.0-79951576621,16,Estimation methodologies
2-s2.0-79951576621,16,Finite difference scheme
2-s2.0-79951576621,16,Fitness functions
2-s2.0-79951576621,16,General solutions
2-s2.0-79951576621,16,Geometrical parameters
2-s2.0-79951576621,16,Human physiology
2-s2.0-79951576621,16,Infrared thermography
2-s2.0-79951576621,16,Mixed boundary condition
2-s2.0-79951576621,16,Non-invasive
2-s2.0-79951576621,16,Non-invasive diagnostics
2-s2.0-79951576621,16,Pattern search algorithm
2-s2.0-79951576621,16,Second orders
2-s2.0-79951576621,16,Skin surfaces
2-s2.0-79951576621,16,Temperature profiles
2-s2.0-79951576621,16,Thermal diagnostics
2-s2.0-79951576621,16,Thermal images
2-s2.0-79951576621,16,Thermophysical
2-s2.0-79951576621,16,Three dimensions
2-s2.0-79951576621,16,Tumor location
2-s2.0-79951576621,16,Finite difference method
2-s2.0-79951576621,16,Function evaluation
2-s2.0-79951576621,16,Inverse problems
2-s2.0-79951576621,16,Temperature control
2-s2.0-79951576621,16,Thermography (imaging)
2-s2.0-79951576621,16,Thermography (temperature measurement)
2-s2.0-79951576621,16,Tumors
2-s2.0-79951576621,16,Parameter estimation
2-s2.0-77957274784,16,Awareness
2-s2.0-77957274784,16,Collaborative modeling
2-s2.0-77957274784,16,Collaborative systems
2-s2.0-77957274784,16,CSCW
2-s2.0-77957274784,16,Model driven development
2-s2.0-77957274784,16,Groupware
2-s2.0-77957274784,16,Ontology
2-s2.0-78651289958,16,Adaptive controllers
2-s2.0-78651289958,16,Closed-loop
2-s2.0-78651289958,16,Internal models
2-s2.0-78651289958,16,MIMO linear systems
2-s2.0-78651289958,16,Reference signals
2-s2.0-78651289958,16,regulation theory
2-s2.0-78651289958,16,Robust regulation
2-s2.0-78651289958,16,Robust regulator
2-s2.0-78651289958,16,Sinusoidal signals
2-s2.0-78651289958,16,Unknown disturbance
2-s2.0-78651289958,16,Estimation
2-s2.0-78651289958,16,Linear systems
2-s2.0-78651289958,16,MIMO systems
2-s2.0-78651289958,16,Nonlinear systems
2-s2.0-78651289958,16,Frequency estimation
2-s2.0-84961290307,15,Algorithms
2-s2.0-84961290307,15,Artificial intelligence
2-s2.0-84961290307,15,Controllers
2-s2.0-84961290307,15,Design
2-s2.0-84961290307,15,Fuzzy control
2-s2.0-84961290307,15,Fuzzy logic
2-s2.0-84961290307,15,Membership functions
2-s2.0-84961290307,15,Ant colony optimization methods
2-s2.0-84961290307,15,Ball and beam systems
2-s2.0-84961290307,15,Fuzzy control designs
2-s2.0-84961290307,15,Fuzzy controllers
2-s2.0-84961290307,15,Fuzzy logic controllers
2-s2.0-84961290307,15,Hierarchical optimization
2-s2.0-84961290307,15,Set partitions
2-s2.0-84961290307,15,Type of membership functions
2-s2.0-84961290307,15,Ant colony optimization
2-s2.0-84906860965,15,Bayesian networks
2-s2.0-84906860965,15,Computer simulation
2-s2.0-84906860965,15,Research results
2-s2.0-84906860965,15,Software development projects
2-s2.0-84906860965,15,Software process
2-s2.0-84906860965,15,Software process management
2-s2.0-84906860965,15,Software process models
2-s2.0-84906860965,15,Software process simulation
2-s2.0-84906860965,15,Software design
2-s2.0-84906860965,15,Bayesian networks
2-s2.0-84902300574,15,Biochemistry
2-s2.0-84902300574,15,Bioinformatics
2-s2.0-84902300574,15,Software testing
2-s2.0-84902300574,15,Identification of proteins
2-s2.0-84902300574,15,KVFinder
2-s2.0-84902300574,15,Plug-ins
2-s2.0-84902300574,15,Protein cavity
2-s2.0-84902300574,15,Protein-binding sites
2-s2.0-84902300574,15,Protein-ligand interactions
2-s2.0-84902300574,15,Spatial characterization
2-s2.0-84902300574,15,Volume calculation
2-s2.0-84902300574,15,Proteins
2-s2.0-84902300574,15,ligand
2-s2.0-84902300574,15,protein
2-s2.0-84902300574,15,algorithm
2-s2.0-84902300574,15,article
2-s2.0-84902300574,15,binding site
2-s2.0-84902300574,15,biology
2-s2.0-84902300574,15,chemical structure
2-s2.0-84902300574,15,chemistry
2-s2.0-84902300574,15,computer program
2-s2.0-84902300574,15,methodology
2-s2.0-84902300574,15,protein binding
2-s2.0-84902300574,15,protein tertiary structure
2-s2.0-84902300574,15,Algorithms
2-s2.0-84902300574,15,Binding Sites
2-s2.0-84902300574,15,Computational Biology
2-s2.0-84902300574,15,Ligands
2-s2.0-84902300574,15,"Models, Molecular"
2-s2.0-84902300574,15,Protein Binding
2-s2.0-84902300574,15,"Protein Structure, Tertiary"
2-s2.0-84902300574,15,Proteins
2-s2.0-84902300574,15,Software
2-s2.0-84898647428,15,Finite element method
2-s2.0-84898647428,15,Fracture
2-s2.0-84898647428,15,Fracture mechanics
2-s2.0-84898647428,15,Materials
2-s2.0-84898647428,15,Soil mechanics
2-s2.0-84898647428,15,Computational materials
2-s2.0-84898647428,15,Crack-path field
2-s2.0-84898647428,15,Discontinuous displacement
2-s2.0-84898647428,15,Displacement discontinuity
2-s2.0-84898647428,15,Embedded discontinuity
2-s2.0-84898647428,15,Mixed finite element formulation
2-s2.0-84898647428,15,Strain localizations
2-s2.0-84898647428,15,Strong discontinuity
2-s2.0-84898647428,15,Cracks
2-s2.0-84896701438,15,Concept generation
2-s2.0-84896701438,15,Design cognition
2-s2.0-84896701438,15,Design method
2-s2.0-84896701438,15,Design practitioners
2-s2.0-84896701438,15,Design problems
2-s2.0-84896701438,15,Developing solutions
2-s2.0-84896701438,15,Fundamental studies
2-s2.0-84896701438,15,Innovative solutions
2-s2.0-84896701438,15,Design
2-s2.0-84896701438,15,Innovation
2-s2.0-84896701438,15,Semantics
2-s2.0-84896701438,15,Problem solving
2-s2.0-84891718933,15,Coulomb frictions
2-s2.0-84891718933,15,Hertz contact model
2-s2.0-84891718933,15,Hydrodynamic lubrication
2-s2.0-84891718933,15,Piston-pin
2-s2.0-84891718933,15,Revolute clearance joints
2-s2.0-84891718933,15,Slider-crank mechanism
2-s2.0-84891718933,15,Elastohydrodynamic lubrication
2-s2.0-84891718933,15,Equations of motion
2-s2.0-84891718933,15,Friction
2-s2.0-84891718933,15,Hydrodynamics
2-s2.0-84891718933,15,Mechanical engineering
2-s2.0-84891718933,15,Pistons
2-s2.0-84891718933,15,Computer simulation
2-s2.0-84888439861,15,Asymptotic complexity
2-s2.0-84888439861,15,Clustering techniques
2-s2.0-84888439861,15,Comparative evaluations
2-s2.0-84888439861,15,Data mining algorithm
2-s2.0-84888439861,15,Different distributions
2-s2.0-84888439861,15,Distributed clustering
2-s2.0-84888439861,15,Distributed data mining
2-s2.0-84888439861,15,K-means
2-s2.0-84888439861,15,Asymptotic complexity
2-s2.0-84888439861,15,Clustering techniques
2-s2.0-84888439861,15,Comparative evaluations
2-s2.0-84888439861,15,Data mining algorithm
2-s2.0-84888439861,15,Different distributions
2-s2.0-84888439861,15,Distributed clustering
2-s2.0-84888439861,15,Distributed data mining
2-s2.0-84888439861,15,K-means
2-s2.0-84888439861,15,Clustering algorithms
2-s2.0-84888439861,15,Data mining
2-s2.0-84888439861,15,Algorithms
2-s2.0-84888439861,15,Data mining
2-s2.0-84888439861,15,Evolutionary algorithms
2-s2.0-84888439861,15,Evolutionary algorithms
2-s2.0-84888439861,15,Clustering algorithms
2-s2.0-84888439861,15,article
2-s2.0-84888439861,15,cluster analysis
2-s2.0-84888439861,15,combinations of distributed clustering algorithm
2-s2.0-84888439861,15,data mining
2-s2.0-84888439861,15,data processing
2-s2.0-84888439861,15,distributed data mining
2-s2.0-84888439861,15,distributed fast evolutionary algorithm for clustering
2-s2.0-84888439861,15,evolutionary algorithm
2-s2.0-84888439861,15,evolutionary k means
2-s2.0-84888439861,15,priority journal
2-s2.0-84888439861,15,Article
2-s2.0-84888439861,15,calculation
2-s2.0-84888439861,15,cluster analysis
2-s2.0-84888439861,15,comparative study
2-s2.0-84888439861,15,controlled study
2-s2.0-84888439861,15,genotype
2-s2.0-84888439861,15,mathematical analysis
2-s2.0-84900662414,15,Analysis and simulation
2-s2.0-84900662414,15,Asymmetric channel
2-s2.0-84900662414,15,Available channels
2-s2.0-84900662414,15,Cognitive network
2-s2.0-84900662414,15,Comprehensive analysis
2-s2.0-84900662414,15,Periodic channels
2-s2.0-84900662414,15,Short channels
2-s2.0-84900662414,15,Algorithms
2-s2.0-84900662414,15,Cognitive radio
2-s2.0-84900662414,15,Communication channels (information theory)
2-s2.0-84898411379,15,Field programmable gate arrays (FPGA)
2-s2.0-84898411379,15,Two term control systems
2-s2.0-84898411379,15,Discrete time version
2-s2.0-84898411379,15,Field-programmable gate array implementations
2-s2.0-84898411379,15,FPGA implementations
2-s2.0-84898411379,15,Multi-level cascade inverter
2-s2.0-84898411379,15,Multilevel converter
2-s2.0-84898411379,15,Proportional integral
2-s2.0-84898411379,15,Reference trajectories
2-s2.0-84898411379,15,Tracking controller
2-s2.0-84898411379,15,Controllers
2-s2.0-84905121508,15,Disturbance rejection
2-s2.0-84905121508,15,Linear control systems
2-s2.0-84905121508,15,Linearization
2-s2.0-84905121508,15,Active disturbance rejection controls
2-s2.0-84905121508,15,Differentially flat system
2-s2.0-84905121508,15,Furuta pendulum
2-s2.0-84905121508,15,GPI observers
2-s2.0-84905121508,15,Higher order nonlinearity
2-s2.0-84905121508,15,Linear active disturbance rejection controls
2-s2.0-84905121508,15,Sliding mode controller
2-s2.0-84905121508,15,Trajectory tracking problems
2-s2.0-84905121508,15,Pendulums
2-s2.0-84888384962,15,Anatomical structures
2-s2.0-84888384962,15,Brain tissue segmentations
2-s2.0-84888384962,15,Gaussian Mixture Model
2-s2.0-84888384962,15,MR brain image segmentation
2-s2.0-84888384962,15,Multispectral images
2-s2.0-84888384962,15,Semi-supervised algorithm
2-s2.0-84888384962,15,Semi-supervised Clustering
2-s2.0-84888384962,15,Semi-supervised learning
2-s2.0-84888384962,15,Classification (of information)
2-s2.0-84888384962,15,Clustering algorithms
2-s2.0-84888384962,15,Diagnosis
2-s2.0-84888384962,15,Magnetic resonance
2-s2.0-84888384962,15,Supervised learning
2-s2.0-84888384962,15,Unsupervised learning
2-s2.0-84888384962,15,Image segmentation
2-s2.0-84893767426,15,Approximate methods
2-s2.0-84893767426,15,Asynchronous communication
2-s2.0-84893767426,15,Communication complexity
2-s2.0-84893767426,15,Cooperative localization
2-s2.0-84893767426,15,Covariance intersection
2-s2.0-84893767426,15,Linear complexity
2-s2.0-84893767426,15,Multirobots
2-s2.0-84893767426,15,Communication
2-s2.0-84893767426,15,Industrial robots
2-s2.0-84893767426,15,Intelligent robots
2-s2.0-84893767426,15,Multipurpose robots
2-s2.0-84893767426,15,Cooperative communication
2-s2.0-84879784151,15,Concept drifts
2-s2.0-84879784151,15,Graph-based learning
2-s2.0-84879784151,15,Incremental learning
2-s2.0-84879784151,15,K-associated graph
2-s2.0-84879784151,15,Nonstationary
2-s2.0-84879784151,15,Purity measure
2-s2.0-84879784151,15,Graphic methods
2-s2.0-84879784151,15,Learning algorithms
2-s2.0-84880998647,15,Approximate solution
2-s2.0-84880998647,15,Capacitated vehicle routing problem
2-s2.0-84880998647,15,Decomposition methods
2-s2.0-84880998647,15,Integer linear programming models
2-s2.0-84880998647,15,Optimization models
2-s2.0-84880998647,15,Optimization solvers
2-s2.0-84880998647,15,Three-dimensional loadings
2-s2.0-84880998647,15,Vehicle Routing Problems
2-s2.0-84880998647,15,Integer programming
2-s2.0-84880998647,15,Mathematical models
2-s2.0-84880998647,15,Network routing
2-s2.0-84880998647,15,Problem solving
2-s2.0-84880998647,15,Routing algorithms
2-s2.0-84880998647,15,Three dimensional
2-s2.0-84880328958,15,Chaotic oscillators
2-s2.0-84880328958,15,Complementary metal oxide semiconductors
2-s2.0-84880328958,15,Floating gate MOSFET
2-s2.0-84880328958,15,Floating gate transistors
2-s2.0-84880328958,15,Hspice simulations
2-s2.0-84880328958,15,Multi-scroll attractors
2-s2.0-84880328958,15,Nonlinear functions
2-s2.0-84880328958,15,Saw-tooth functions
2-s2.0-84880328958,15,Circuit oscillations
2-s2.0-84880328958,15,Dynamical systems
2-s2.0-84880328958,15,Functions
2-s2.0-84880328958,15,Integrated circuits
2-s2.0-84880328958,15,Stairs
2-s2.0-84880328958,15,Design
2-s2.0-84878747511,15,boron nitride nanotube
2-s2.0-84878747511,15,functional group
2-s2.0-84878747511,15,hydroxyl group
2-s2.0-84878747511,15,thiol
2-s2.0-84878747511,15,article
2-s2.0-84878747511,15,chemical interaction
2-s2.0-84878747511,15,chemical structure
2-s2.0-84878747511,15,density functional theory
2-s2.0-84878747511,15,dispersion
2-s2.0-84878747511,15,energy
2-s2.0-84878747511,15,geometry
2-s2.0-84878747511,15,priority journal
2-s2.0-84878747511,15,semiconductor
2-s2.0-84878747511,15,solubility
2-s2.0-84878747511,15,solvation
2-s2.0-84878747511,15,vacuum
2-s2.0-84878747511,15,Boron Compounds
2-s2.0-84878747511,15,Computer Simulation
2-s2.0-84878747511,15,Electronics
2-s2.0-84878747511,15,"Models, Chemical"
2-s2.0-84878747511,15,"Models, Molecular"
2-s2.0-84878747511,15,Molecular Conformation
2-s2.0-84878747511,15,Nanotubes
2-s2.0-84877315291,15,cell protein
2-s2.0-84877315291,15,ESCRT protein
2-s2.0-84877315291,15,flippase protein
2-s2.0-84877315291,15,fungal protein
2-s2.0-84877315291,15,golgi reassembly stacking protein
2-s2.0-84877315291,15,polysaccharide
2-s2.0-84877315291,15,unclassified drug
2-s2.0-84877315291,15,Vps20 protein
2-s2.0-84877315291,15,vps4 protein
2-s2.0-84877315291,15,fungal protein
2-s2.0-84877315291,15,biogenesis
2-s2.0-84877315291,15,cell function
2-s2.0-84877315291,15,cell vacuole
2-s2.0-84877315291,15,enzyme activity
2-s2.0-84877315291,15,exosome
2-s2.0-84877315291,15,extracellular space
2-s2.0-84877315291,15,extracellular vesicle
