EID,Cited by,Index Keywords,DOI,Link,,,,"SUBJAREA ( econ )  AND  ( PUBYEAR  <  2016  AND  PUBYEAR  >  2010 )  AND  ( LIMIT-TO ( SRCTYPE ,  ""j"" ) )"
2-s2.0-84860535394,50,Bio-based materials; Conventional materials; Environmental performance; Growing markets; Industrial ecology; Industrial feedstock; Land use impact; Land-use change; Life Cycle Assessment (LCA); Meta-analysis; Nitrous oxide; Photochemical ozone; Policy makers; Potential loss; Primary energies; Soil carbon; Soil erosion; Stratospheric ozone depletion; Biodiversity; Biomass; Carbon dioxide; Climate change; Deforestation; Environmental impact; Environmental impact assessments; Environmental management; Ethylene; Eutrophication; Gas emissions; Greenhouse gases; Industry; Life cycle; Nitrogen oxides; Ozone; Sulfur; Sulfur dioxide; Materials; acidification; anthropogenic effect; biogenic material; biomass; carbon dioxide; deforestation; emission control; energy conservation; energy use; environmental impact assessment; eutrophication; industrial ecology; land use change; life cycle analysis; literature review; meta-analysis; ozone depletion; soil carbon; stratosphere,10.1111/j.1530-9290.2012.00468.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860535394&partnerID=40&md5=6a3e25a4bfcd04bfdc9d8f26ddaca5c8,,,,
2-s2.0-84857138023,50,comparative study; conceptual framework; contract farming; local participation; low income population; smallholder; Ghana; India; Latin America; Madagascar; Mozambique; Nicaragua,10.1016/j.worlddev.2011.09.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857138023&partnerID=40&md5=d3a8575a1999db46ef559163e6e88b40,,,,
2-s2.0-84857062618,50,,10.1007/s11747-011-0275-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857062618&partnerID=40&md5=d7fbbbe0970de7a899490bccb02f730d,,,,
2-s2.0-84857446942,50,,10.1007/s10603-011-9177-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857446942&partnerID=40&md5=a62df6391bb055c98be2262e7f1a8794,,,,
2-s2.0-84855559786,50,ethnicity; experimental study; labor market; racism; statistical analysis; testing method; Germany,10.1111/j.1468-0475.2011.00538.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855559786&partnerID=40&md5=de6c4843680f8835fa5f47b5440d9fee,,,,
2-s2.0-84155172554,50,Brands; Nash Equilibrium; Oligopolistic competition; Product differentiation; Supply chain networks; Sustainable supply chains; Transportation mode; Variational inequalities; Functions; Game theory; Industry; Profitability; Sustainable development; Variational techniques; Supply chain management,10.1016/j.ijpe.2011.02.015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155172554&partnerID=40&md5=db81d50b2087b3fbf3a82618e020a8e8,,,,
2-s2.0-84155185305,50,,10.1007/s11187-010-9268-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155185305&partnerID=40&md5=cabfb3ee800e1597f7d71ee3159550e6,,,,
2-s2.0-84255182059,50,econometrics; empirical analysis; mass media; media role; numerical model; voting behavior,10.1093/restud/rdq037,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84255182059&partnerID=40&md5=7fd1f4dfc7b47d01841568c48fd83961,,,,
2-s2.0-82155185226,50,,10.1016/j.chieco.2011.07.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-82155185226&partnerID=40&md5=68f9584edc9d434058673ba13f3f483e,,,,
2-s2.0-84855543981,50,,10.1257/jel.49.4.961,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855543981&partnerID=40&md5=a7716f195323377063914415b4d5b8e9,,,,
2-s2.0-83755185487,50,,10.1257/aer.101.7.3286,https://www.scopus.com/inward/record.uri?eid=2-s2.0-83755185487&partnerID=40&md5=875bf3472e7de34e40ce779f1a08b6cb,,,,
2-s2.0-80055116127,50,,10.1016/j.intfin.2011.05.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80055116127&partnerID=40&md5=f656c3bcd11d41a3c2fdefaa47dfbcc1,,,,
2-s2.0-84155183864,50,comparative study; empirical analysis; governance approach; government; regulatory approach; Europe,10.1080/03085147.2011.607364,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155183864&partnerID=40&md5=75e890dcc62548ab964ef64df174fa35,,,,
2-s2.0-80855140317,50,,10.1509/jmkr.48.5.799,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80855140317&partnerID=40&md5=1affcabee7900f1661b7fe851af15851,,,,
2-s2.0-80052751053,50,economic growth; growth rate; income; nineteenth century; numerical model; theoretical study; twentieth century; France,10.1093/qje/qjr020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052751053&partnerID=40&md5=c1201adf343d23d47e81626fc6870b17,,,,
2-s2.0-80052681517,50,,10.1057/jibs.2011.25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052681517&partnerID=40&md5=bfe8a437e0e4cf8c9a4b0e58b02c059f,,,,
2-s2.0-79960966709,50,Climatic conditions; Large rainwater tanks; Payback periods; Rain water harvesting; Rainwater tank; Decision support systems; Investments; Irrigation; Optimization; Rain; Research; Roofs; Structural design; Water conservation; Water supply; Tanks (containers); rain; climate conditions; decision support system; design; numerical model; optimization; rainwater; storage tank; water budget; water economics; water management; article; Australia; container; controlled study; equipment design; household; process development; process optimization; rainwater tank; seasonal variation; tank; water management; water supply; Australia; Melbourne; Victoria [Australia],10.1016/j.resconrec.2011.05.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960966709&partnerID=40&md5=61db4100c678330c4ffa45a5424f55af,,,,
2-s2.0-80052516440,50,,10.2308/accr-10036,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052516440&partnerID=40&md5=4d4b5d6dfbbe50210c42960056574d33,,,,
2-s2.0-79956333097,50,,10.1016/j.intfin.2010.11.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79956333097&partnerID=40&md5=94247f1991e4c3f15d00db34a83410b6,,,,
2-s2.0-79957982779,50,,10.2143/AST.41.1.2084385,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957982779&partnerID=40&md5=2b30b23ce06a7fad340c1382e4515c4a,,,,
2-s2.0-79960943254,50,administrative personnel; article; commercial phenomena; decision making; human; psychological aspect; social psychology; Administrative Personnel; Commerce; Decision Making; Humans; Prejudice,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960943254&partnerID=40&md5=ba9b27b1bb28ead7dc9c67d5bde06c93,,,,
2-s2.0-79957955154,50,economic development; export; Olympic Games,10.1111/j.1468-0297.2010.02407.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957955154&partnerID=40&md5=b1afdf58b8449690248280b69bde8b4b,,,,
2-s2.0-80052922814,50,"crop production; cultivation; economic history; eighteenth century; estimation method; historical geography; historical perspective; nineteenth century; population growth; potato; urbanization; agriculture; article; cultural anthropology; cultural factor; economics; education; ethnology; Europe; history; legal aspect; North America; population dynamics; potato; public health; social change; South America; urbanization; Agriculture; Anthropology, Cultural; Cross-Cultural Comparison; Europe; History, 18th Century; History, 19th Century; History, 20th Century; North America; Population Dynamics; Public Health; Social Change; Solanum tuberosum; South America; Urbanization; Solanum tuberosum",10.1093/qje/qjr009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052922814&partnerID=40&md5=ae69df6ee0c09e9bdc14c9e6622476e8,,,,
2-s2.0-79957438138,50,,10.1162/REST_a_00093,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957438138&partnerID=40&md5=5e54197079d51300a3a0773d5b3daa59,,,,
2-s2.0-78751659102,50,Academic literature; Cost assessment; Cost drivers; Cost elements; Dynamic nature; Energy cost; Global sourcing; International operations; Labour costs; Managerial decision; Off-shoring; Operations strategy; Total Cost Model; Cost accounting; Employment; Risk perception; Wages; Costs,10.1016/j.ijpe.2010.04.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78751659102&partnerID=40&md5=b049a4745aed58f36841f2e23a7b8856,,,,
2-s2.0-79952586276,50,,10.1111/j.1467-985X.2010.00673.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952586276&partnerID=40&md5=1233c3536956ec8727a76edfafc6b40f,,,,
2-s2.0-79151486570,50,CO prices; Energy; EU ETS; KYOTO protocol; Weather; Commerce; Costs; Economics; Emission control; Global warming; Greenhouse gases; International law; Gas emissions; carbon dioxide; climate change; cointegration analysis; emissions trading; European Commission; European Union; greenhouse gas; Kyoto Protocol; policy making; price dynamics,10.1016/j.eneco.2010.06.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79151486570&partnerID=40&md5=652a442373da9e35702c04984e9b29a6,,,,
2-s2.0-79952814641,50,,10.1016/j.joep.2009.10.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952814641&partnerID=40&md5=ff67ca368425206c18bb10eaf80b13f9,,,,
2-s2.0-79551534062,50,,10.1177/0149206310382456,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551534062&partnerID=40&md5=3e791a14d75c561049a43895b6215bf5,,,,
2-s2.0-79960277111,50,,10.1177/1469540510391365,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960277111&partnerID=40&md5=da753f0223a5ce961fb9ada2c5d18085,,,,
2-s2.0-79151470305,50,,10.1007/s10551-010-0610-2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79151470305&partnerID=40&md5=67b14859f9b58e4e7e89390eef8f967d,,,,
2-s2.0-84860367508,50,,10.3846/20294913.2011.635718,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860367508&partnerID=40&md5=c641acf6e3e324aa1d78ddc63264e030,,,,
2-s2.0-79952672685,50,,10.2308/accr.00000010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952672685&partnerID=40&md5=3acc147b5c22e4c133124f91abe2852e,,,,
2-s2.0-78049474160,50,,10.1016/j.iref.2010.07.009,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78049474160&partnerID=40&md5=8873927a7d48adfd39abd6ed9b5d226f,,,,
2-s2.0-79953156452,50,,10.1093/ser/mwq015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953156452&partnerID=40&md5=1cc83dfabfcea537418c9b12f8620c40,,,,
2-s2.0-78650323465,50,,10.1177/0149206310383911,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650323465&partnerID=40&md5=6c1b1e7f2241cbd4dbcd588f39d22cd8,,,,
2-s2.0-84906968648,49,,10.1257/aer.104.9.2593,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906968648&partnerID=40&md5=610de4dff284a23557ae20e2a85b3fb1,,,,
2-s2.0-84904300107,49,Mathematical models; Statistical methods; Auxiliary variables; distal outcomes; Latent class; Latent class analysis; Mixture model; Mplus; Predictor variables; Transition analysis; Mixtures,10.1080/10705511.2014.915181,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904300107&partnerID=40&md5=9dbe02a3e0aa86067e45bb75ca1a713b,,,,
2-s2.0-84893920270,49,,10.1080/09692290.2012.756414,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893920270&partnerID=40&md5=c17632b810c0e37cd0d9048ffa29fd5a,,,,
2-s2.0-84886639513,49,,10.1016/j.jce.2012.12.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886639513&partnerID=40&md5=3c76e9c4010b8c46e43277e77ca2e23a,,,,
2-s2.0-84883717949,49,,10.1111/jofi.12057,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883717949&partnerID=40&md5=84cdd838e8fce5b5efcb03b8cf40d2a1,,,,
2-s2.0-84874405522,49,carbon dioxide; carbon emission; ecological economics; input-output analysis; manufactured export; processing; research work; China,10.1016/j.ecolecon.2013.01.017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874405522&partnerID=40&md5=b5bddbb69aff6f04ee62a05ed086fb41,,,,
2-s2.0-84874550245,49,Evaluation models; Performance evaluation; Performance measurements; Supply chain performance; Industry; Logistics; Supply chain management,10.1016/j.ijpe.2010.11.024,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874550245&partnerID=40&md5=1961882a4ba449eed1ef47f897171c55,,,,
2-s2.0-84873438665,49,,10.1111/jcms.12006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873438665&partnerID=40&md5=29cfb41e945bd3a534dc51ff61039190,,,,
2-s2.0-84857884338,49,accuracy assessment; computer simulation; economic analysis; Monte Carlo analysis; testing method,10.1080/00036846.2011.610752,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857884338&partnerID=40&md5=c5076d01888b465312306860be6f282f,,,,
2-s2.0-84866398950,49,Adaptive flocking; Lipschitz conditions; Multi agent system (MAS); Non-Linearity; Virtual leader; Nonlinear analysis; Nonlinear systems; Multi agent systems,10.1016/j.nonrwa.2012.06.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866398950&partnerID=40&md5=1d49f9380c5a86555d2b793253ff19b0,,,,
2-s2.0-84869503965,49,Ant colonies; Ant Colony Optimization (ACO); Ant Colony Optimization algorithms; Capacitated location; Capacity constraints; Computational results; Facility location problem; Location routing problem; Location selection; Logistics system; Multiple depot; Nested method; Routing decisions; Routings; Sub-problems; System costs; Vehicle Routing Problems; Algorithms; Network routing; Routing algorithms; Location,10.1016/j.ijpe.2012.06.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869503965&partnerID=40&md5=51101608e7f4db72ac6fca458fbeb34e,,,,
2-s2.0-84873151369,49,,10.1007/s11187-011-9369-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873151369&partnerID=40&md5=3be2b536781059a05925d31591020f20,,,,
2-s2.0-84873580424,49,empirical analysis; immigration; income distribution; wage,10.1093/restud/rds019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873580424&partnerID=40&md5=f74c1397cb4b8b2e06987f8e59e67918,,,,
2-s2.0-84869496192,49,Assembly line balancing; Flexible operation; Hybrid PSO; Learning effects; Multi objective optimizations (MOO); Sequence-dependent setup time; Algorithms; Multiobjective optimization; Particle swarm optimization (PSO); Problem solving,10.1016/j.ijpe.2012.03.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869496192&partnerID=40&md5=7759738f114d871e03da6b8a0c673988,,,,
2-s2.0-84863431188,49,,10.1016/j.iref.2012.06.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863431188&partnerID=40&md5=e1cdca9f1a395bc5fe43a42cc5d8c781,,,,
2-s2.0-84859806068,49,,10.1257/jep.26.1.139,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859806068&partnerID=40&md5=480b7e75acba0df3cefc24326346b08e,,,,
2-s2.0-84869881050,49,capital flow; economic impact; financial crisis; financial market; global economy; macroeconomics; quantitative analysis,10.1016/j.jinteco.2012.05.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869881050&partnerID=40&md5=b9b9d1add4e5552841e7c153da002fb0,,,,
2-s2.0-84867178021,49,,10.1353/eca.2012.0006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867178021&partnerID=40&md5=fc5d9095a926890b93cdf2b7a991bbea,,,,
2-s2.0-84859111285,49,Boundedness; Continuous time; Delay dependent conditions; Delayed recurrent neural networks; Differentiability; Equilibrium point; Impulse control; Jumping parameters; Linear matrix inequality techniques; Lyapunov stability theory; Markovian jump parameters; Markovian jumps; Numerical example; Time-varying delay; Asymptotic stability; Linear matrix inequalities; Recurrent neural networks; Markov processes,10.1016/j.nonrwa.2012.01.021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859111285&partnerID=40&md5=89c02a59214edfe4a92fb45513be6702,,,,
2-s2.0-84864965476,49,,10.1016/j.mar.2012.06.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864965476&partnerID=40&md5=955c4c870ef11ece8ed54b3f29e7b400,,,,
2-s2.0-84863223841,49,Multi-echelon inventory; Resilience; Simulation; Supply chain risk management; Supply-chain disruptions; Computer simulation; Risk management; Supply chains,10.1016/j.ijpe.2012.01.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863223841&partnerID=40&md5=d7952919de96e1c74f5c59a5f55d96d9,,,,
2-s2.0-84859899088,49,,10.1177/0149206311415252,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859899088&partnerID=40&md5=4d268228d78e41fd4bee6ab3a7a411be,,,,
2-s2.0-84863187655,49,,10.1257/aer.102.3.1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863187655&partnerID=40&md5=28b8112d3e93964724d634cc2236b265,,,,
2-s2.0-84859997080,49,economic growth; exchange rate; foreign direct investment; income distribution; macroeconomics; sustainable development; valuation; Africa; Latin America,10.1016/j.jdeveco.2011.08.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859997080&partnerID=40&md5=2e1d72b7206ea6f8acc8604dbdb833ef,,,,
2-s2.0-84859876692,49,,10.1111/j.1475-679X.2012.00449.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859876692&partnerID=40&md5=6af535cc1ea24dedc0dfddf34e406645,,,,
2-s2.0-84857453554,49,,10.1016/j.jfineco.2011.12.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857453554&partnerID=40&md5=d6a147f9c84eaa2c008f8d7c5d7ad845,,,,
2-s2.0-84857121574,49,,10.1016/j.jbankfin.2011.10.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857121574&partnerID=40&md5=c911399bc48e6affa9526b1368aef5b2,,,,
2-s2.0-84856217222,49,,10.1016/j.jebo.2011.07.018,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856217222&partnerID=40&md5=82bf24c4601509c90ea5629e23e98c70,,,,
2-s2.0-81055156861,49,,10.1016/j.jfineco.2011.03.025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-81055156861&partnerID=40&md5=86f5f739b328d0b83fda427490fda9eb,,,,
2-s2.0-84857437431,49,experimental study; probability; trade; valuation,10.1093/qje/qjr034,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857437431&partnerID=40&md5=765531270af7c07e3e3a479170d46dae,,,,
2-s2.0-84860389511,49,,10.1016/j.jfineco.2011.04.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860389511&partnerID=40&md5=ab02f6da71e6ecc76312c16ee42c3ce3,,,,
2-s2.0-84860389089,49,,10.1007/s10551-011-0834-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860389089&partnerID=40&md5=3667ea6168b0ba8a9ea6b2a0e79e80e9,,,,
2-s2.0-80051996173,49,integrated approach; water economics,10.1093/reep/rer002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051996173&partnerID=40&md5=74cda7713467f9335a951efcfbec9091,,,,
